user-definedlabeln,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2
0.0,60.0,70.0,83.0,44341.0,31679.0,34574.0,4102.0,11136.0,4501.0,4279.0,6406.0
0.0,53.0,43.0,-5.0,1367871.0,86722.0,342.0,4647.0,29523.0,17862.0,19660.0,9808.0
0.0,54.0,84.0,42.0,158692.0,42253.0,12216.0,2462.0,2150.0,4208.0,2179.0,3420.0
1.0,8.0,14.0,-117.0,154842.0,104240.0,2200.0,6840.0,6138.0,10291.0,9212.0,2194.0
1.0,63.0,44.0,-36.0,2364523.0,957479.0,126041.0,23470.0,35792.0,192808.0,71437.0,59596.0
1.0,21.0,37.0,381.0,1277602.0,678191.0,183879.0,71972.0,103260.0,569922.0,61001.0,12315.0
0.0,29.0,61.0,67.0,307562.0,150134.0,37291.0,8631.0,17127.0,12840.0,7548.0,1464.0
0.0,54.0,60.0,8.0,1336375.0,190918.0,416482.0,28456.0,40067.0,36202.0,27188.0,6632.0
0.0,51.0,53.0,67.0,7382.0,16596.0,5234.0,14653.0,21226.0,7908.0,2062.0,1926.0
1.0,0.0,0.0,-2048.0,28281.0,51369.0,2720.0,3501.0,16838.0,6592.0,4089.0,4697.0
1.0,30.0,63.0,-41.0,394575.0,182640.0,28555.0,33203.0,8421.0,6606.0,2742.0,1302.0
0.0,60.0,75.0,23.0,9534.0,26632.0,358.0,13848.0,10704.0,16994.0,6560.0,2474.0
0.0,78.0,14.0,1440.0,1047058.0,15151.0,30184.0,12586.0,4430.0,11445.0,7050.0,967.0
1.0,35.0,84.0,194.0,2116938.0,358252.0,293961.0,258571.0,198437.0,71418.0,17650.0,15752.0
0.0,78.0,53.0,-50.0,222384.0,33450.0,4964.0,12758.0,3339.0,3914.0,2140.0,891.0
0.0,50.0,61.0,34.0,702494.0,50246.0,17932.0,11644.0,8164.0,5176.0,1936.0,1908.0
0.0,75.0,60.0,28.0,4742.0,18305.0,2827.0,6413.0,10058.0,5420.0,1937.0,2276.0
0.0,61.0,40.0,42.0,7158.0,5991.0,7159.0,946.0,4126.0,6250.0,4974.0,3464.0
0.0,57.0,47.0,16.0,13568.0,7847.0,2981.0,8610.0,4254.0,5308.0,1380.0,2959.0
1.0,60.0,53.0,29.0,1779.0,11768.0,5566.0,3992.0,3111.0,9701.0,7841.0,5675.0
0.0,64.0,81.0,-2.0,190615.0,19055.0,16790.0,6082.0,10679.0,24291.0,22240.0,10963.0
1.0,47.0,16.0,6.0,1147851.0,295072.0,6591.0,14993.0,26010.0,14113.0,5257.0,2232.0
0.0,35.0,74.0,-7.0,854746.0,78864.0,46458.0,14267.0,30579.0,27169.0,31313.0,2671.0
0.0,41.0,56.0,164.0,49520.0,14822.0,5655.0,3457.0,2464.0,3242.0,7186.0,1946.0
0.0,56.0,66.0,22.0,13361.0,6752.0,4525.0,9146.0,4253.0,3613.0,1282.0,2653.0
0.0,66.0,63.0,53.0,9868.0,47801.0,11184.0,17148.0,12334.0,8774.0,6829.0,4898.0
0.0,66.0,69.0,65.0,588305.0,95307.0,82029.0,8975.0,26489.0,29995.0,8887.0,7300.0
1.0,26.0,69.0,186.0,1033567.0,202385.0,106192.0,113636.0,47551.0,37851.0,7129.0,7652.0
1.0,48.0,50.0,-28.0,1345020.0,146300.0,5686.0,12595.0,37266.0,20454.0,6323.0,5841.0
1.0,30.0,56.0,-9.0,1250815.0,166126.0,54527.0,14166.0,36187.0,8941.0,14346.0,7459.0
1.0,16.0,60.0,67.0,139715.0,96685.0,68193.0,53102.0,40067.0,9591.0,7394.0,12665.0
1.0,63.0,56.0,76.0,1189805.0,613371.0,85645.0,283512.0,358430.0,80749.0,57236.0,17993.0
0.0,21.0,60.0,42.0,2540769.0,678276.0,231114.0,64814.0,19674.0,68550.0,23816.0,4593.0
0.0,0.0,0.0,2024.0,8685.0,44060.0,3820.0,10534.0,6788.0,5710.0,3182.0,5163.0
0.0,51.0,34.0,64.0,335172.0,10212.0,750.0,526.0,1237.0,989.0,432.0,404.0
1.0,35.0,61.0,-83.0,204178.0,173732.0,32735.0,30539.0,20264.0,54879.0,49731.0,14410.0
1.0,0.0,0.0,2047.0,2022210.0,690749.0,42628.0,81998.0,46189.0,129472.0,151004.0,48372.0
1.0,21.0,48.0,93.0,1277638.0,302244.0,44612.0,72839.0,27695.0,18032.0,8390.0,5045.0
0.0,0.0,0.0,2047.0,20895.0,46478.0,6225.0,5303.0,14853.0,8906.0,3698.0,4025.0
1.0,43.0,74.0,54.0,297151.0,52728.0,109319.0,13752.0,27255.0,11660.0,5908.0,2147.0
0.0,34.0,67.0,-215.0,58271.0,222676.0,37363.0,21247.0,39302.0,38973.0,2692.0,1631.0
1.0,41.0,56.0,52.0,831778.0,47500.0,2486.0,4382.0,10245.0,6081.0,2447.0,1660.0
0.0,69.0,50.0,11.0,105516.0,80688.0,26682.0,5233.0,2603.0,47716.0,55810.0,16891.0
1.0,0.0,0.0,932.0,334722.0,219302.0,197708.0,51164.0,104991.0,178422.0,63618.0,114922.0
1.0,48.0,64.0,70.0,564333.0,40006.0,17083.0,18381.0,5105.0,3912.0,13149.0,2577.0
0.0,61.0,63.0,234.0,581344.0,67847.0,26933.0,18331.0,13645.0,6666.0,10162.0,773.0
0.0,63.0,26.0,-21.0,1158338.0,143859.0,13686.0,6853.0,4577.0,16371.0,6020.0,946.0
1.0,0.0,0.0,438.0,612465.0,104333.0,4626.0,34888.0,16047.0,28816.0,13534.0,26607.0
0.0,63.0,53.0,38.0,41537.0,65528.0,4684.0,7874.0,7682.0,8081.0,14604.0,12655.0
0.0,0.0,0.0,-2048.0,508227.0,161066.0,33150.0,74293.0,38240.0,252932.0,353421.0,93192.0
1.0,7.0,26.0,60.0,123429.0,81897.0,8614.0,3583.0,10943.0,7273.0,5306.0,6111.0
1.0,0.0,0.0,1784.0,2083981.0,3007802.0,454890.0,192368.0,105668.0,260300.0,277475.0,157092.0
1.0,47.0,41.0,74.0,942896.0,49883.0,5763.0,3449.0,11631.0,15273.0,26583.0,8277.0
1.0,53.0,69.0,103.0,614483.0,132021.0,42789.0,49881.0,34643.0,28977.0,19067.0,21086.0
1.0,40.0,47.0,203.0,513165.0,186651.0,16087.0,27342.0,24526.0,17208.0,5440.0,4788.0
1.0,35.0,53.0,-19.0,996205.0,49683.0,1606.0,3274.0,3634.0,7351.0,22023.0,4239.0
0.0,75.0,13.0,-20.0,9572.0,16980.0,1737.0,2973.0,5018.0,4758.0,1099.0,1447.0
1.0,7.0,43.0,72.0,1176116.0,661903.0,220506.0,120916.0,52115.0,20624.0,10860.0,13432.0
0.0,0.0,0.0,-2048.0,142398.0,226758.0,3307.0,32615.0,25799.0,469464.0,183700.0,22099.0
0.0,56.0,40.0,84.0,393480.0,109523.0,22150.0,26914.0,3200.0,6888.0,5163.0,9721.0
0.0,0.0,0.0,2047.0,202008.0,139257.0,17373.0,40443.0,68673.0,442473.0,361151.0,62671.0
1.0,0.0,0.0,-2048.0,442178.0,40828.0,47347.0,38977.0,18340.0,22466.0,30851.0,28857.0
0.0,30.0,29.0,7.0,1972.0,10496.0,4399.0,21489.0,5893.0,6803.0,2047.0,2241.0
1.0,21.0,53.0,104.0,1348076.0,247976.0,37316.0,14887.0,23015.0,56022.0,42547.0,29535.0
1.0,30.0,51.0,-6.0,337449.0,296466.0,24914.0,12398.0,16974.0,12207.0,3629.0,5528.0
0.0,44.0,56.0,118.0,288054.0,72114.0,22760.0,24052.0,12130.0,7481.0,7344.0,1291.0
1.0,47.0,63.0,81.0,148243.0,157849.0,54643.0,18172.0,16054.0,16210.0,5324.0,1345.0
1.0,50.0,40.0,59.0,1431332.0,205925.0,23429.0,24182.0,10652.0,23490.0,7114.0,3031.0
1.0,37.0,48.0,33.0,508637.0,212666.0,8615.0,8855.0,42599.0,58563.0,67693.0,13801.0
1.0,50.0,48.0,108.0,1182807.0,141239.0,100913.0,25772.0,83133.0,21309.0,11083.0,1952.0
1.0,34.0,41.0,27.0,156513.0,30666.0,9951.0,9086.0,954.0,4221.0,3501.0,576.0
0.0,60.0,53.0,54.0,297945.0,141421.0,26994.0,6491.0,9757.0,18995.0,15934.0,569.0
1.0,50.0,30.0,-215.0,874394.0,225586.0,17090.0,13861.0,45459.0,10587.0,11371.0,4396.0
1.0,70.0,100.0,58.0,4080.0,14391.0,1350.0,14478.0,3611.0,9696.0,7138.0,5030.0
0.0,70.0,57.0,5.0,3306.0,22845.0,11618.0,10112.0,23812.0,40813.0,17171.0,6310.0
1.0,30.0,48.0,4.0,454804.0,61085.0,17384.0,17268.0,9139.0,20544.0,3487.0,2742.0
1.0,3.0,37.0,-37.0,800167.0,316455.0,27831.0,20370.0,16232.0,10371.0,7771.0,5631.0
1.0,47.0,64.0,-195.0,131022.0,278768.0,282217.0,54762.0,54241.0,56097.0,29713.0,39015.0
0.0,66.0,60.0,64.0,8509.0,3408.0,5335.0,1140.0,4344.0,6798.0,2499.0,2231.0
0.0,0.0,0.0,-2048.0,36437.0,27878.0,3017.0,6195.0,9089.0,3295.0,3399.0,2329.0
1.0,41.0,40.0,-46.0,670466.0,749233.0,56233.0,59294.0,80962.0,43009.0,11800.0,6231.0
0.0,56.0,41.0,-43.0,7251.0,24379.0,10489.0,8996.0,25521.0,26753.0,78552.0,6352.0
1.0,14.0,41.0,312.0,1471188.0,584086.0,199463.0,33746.0,68834.0,15576.0,27852.0,13638.0
0.0,48.0,48.0,57.0,73818.0,63674.0,5370.0,7900.0,21950.0,8198.0,4776.0,4169.0
1.0,75.0,57.0,25.0,2909.0,8786.0,10682.0,11925.0,5689.0,16557.0,10512.0,7232.0
1.0,20.0,37.0,2.0,1163830.0,472201.0,8108.0,13321.0,21214.0,27210.0,7245.0,4671.0
1.0,56.0,64.0,40.0,789419.0,426969.0,45395.0,27472.0,33225.0,27554.0,9155.0,5997.0
1.0,29.0,17.0,10.0,1359762.0,313288.0,28268.0,18992.0,8360.0,29948.0,37527.0,29513.0
0.0,35.0,44.0,3.0,659454.0,37006.0,15911.0,14511.0,4991.0,8291.0,5112.0,1424.0
1.0,38.0,66.0,65.0,596550.0,62427.0,9213.0,21376.0,10366.0,16521.0,14240.0,3455.0
0.0,75.0,48.0,-1.0,61573.0,69251.0,14445.0,8789.0,43338.0,29363.0,11911.0,20410.0
0.0,75.0,54.0,50.0,15079.0,8269.0,4596.0,12440.0,8900.0,5913.0,3337.0,2491.0
1.0,53.0,41.0,12.0,6446.0,4037.0,6281.0,1587.0,11931.0,11716.0,21765.0,7318.0
1.0,26.0,69.0,-43.0,923922.0,179921.0,39912.0,127684.0,81322.0,19568.0,10503.0,5228.0
0.0,47.0,100.0,106.0,3059285.0,656076.0,748018.0,147336.0,168703.0,65925.0,163364.0,84926.0
1.0,41.0,64.0,48.0,992423.0,1338190.0,382488.0,180176.0,199586.0,107205.0,70023.0,32077.0
1.0,29.0,60.0,38.0,331967.0,69872.0,15027.0,4741.0,15173.0,3326.0,7167.0,6654.0
0.0,88.0,51.0,55.0,3660.0,6210.0,12696.0,4179.0,6867.0,3897.0,11801.0,7317.0
0.0,53.0,57.0,33.0,190064.0,156218.0,6215.0,14572.0,8175.0,7733.0,4612.0,9382.0
1.0,63.0,47.0,42.0,378671.0,43901.0,9105.0,1506.0,8365.0,5696.0,1700.0,1000.0
1.0,35.0,53.0,27.0,3977.0,17514.0,1837.0,16246.0,10241.0,8812.0,3722.0,5451.0
0.0,51.0,40.0,170.0,1801377.0,425836.0,24772.0,12065.0,18204.0,120679.0,60526.0,24354.0
1.0,24.0,53.0,-12.0,1290222.0,183938.0,31628.0,40296.0,23443.0,21517.0,22806.0,18566.0
0.0,41.0,43.0,13.0,13326.0,17630.0,8539.0,6647.0,7712.0,5832.0,3191.0,1520.0
0.0,83.0,57.0,42.0,15152.0,1755.0,4303.0,5573.0,7483.0,15803.0,10247.0,6816.0
0.0,44.0,57.0,-39.0,355514.0,102255.0,12718.0,4498.0,21497.0,27249.0,55385.0,21870.0
0.0,10.0,17.0,-13.0,1131013.0,49606.0,3446.0,19766.0,7442.0,10056.0,12913.0,678.0
0.0,50.0,66.0,-22.0,312357.0,122106.0,37622.0,44652.0,23361.0,56552.0,67199.0,25673.0
1.0,34.0,51.0,26.0,758852.0,261171.0,9036.0,11401.0,11506.0,7594.0,3411.0,9094.0
0.0,61.0,91.0,91.0,1157268.0,214852.0,63037.0,38525.0,64847.0,32420.0,14516.0,6171.0
1.0,38.0,24.0,38.0,211673.0,1108783.0,322925.0,56458.0,22435.0,70798.0,64494.0,17586.0
1.0,17.0,74.0,133.0,159359.0,10443.0,2357.0,2248.0,2428.0,2074.0,1265.0,941.0
0.0,51.0,66.0,34.0,28256.0,11841.0,10981.0,3052.0,1420.0,4002.0,1816.0,947.0
1.0,0.0,0.0,-2048.0,165279.0,21720.0,5000.0,1332.0,25441.0,76012.0,40391.0,13661.0
1.0,47.0,50.0,28.0,1248922.0,957018.0,97560.0,209080.0,131166.0,123360.0,85053.0,35190.0
1.0,43.0,48.0,-99.0,285220.0,146753.0,9656.0,22095.0,14061.0,15596.0,6554.0,6488.0
1.0,27.0,93.0,27.0,22550.0,21837.0,17347.0,6252.0,21407.0,8272.0,5412.0,1662.0
1.0,60.0,64.0,-66.0,1180716.0,118631.0,61808.0,17780.0,26944.0,18441.0,14981.0,2835.0
0.0,48.0,54.0,38.0,7966.0,9658.0,2153.0,10627.0,6793.0,4369.0,2032.0,2470.0
1.0,74.0,44.0,-138.0,1025416.0,268122.0,67285.0,36996.0,10083.0,80826.0,90350.0,26345.0
1.0,47.0,60.0,-91.0,2199010.0,797578.0,206767.0,318369.0,73464.0,100952.0,31649.0,13003.0
0.0,54.0,51.0,157.0,235427.0,102954.0,3198.0,10434.0,17109.0,9083.0,4545.0,1673.0
0.0,21.0,69.0,-7.0,875777.0,163784.0,75196.0,120280.0,35475.0,34618.0,25204.0,3148.0
0.0,51.0,48.0,176.0,1182229.0,180985.0,8862.0,21137.0,32916.0,16014.0,7265.0,5279.0
1.0,43.0,30.0,81.0,17344.0,9961.0,1702.0,5183.0,16208.0,7650.0,20920.0,6020.0
1.0,4.0,78.0,91.0,3324666.0,1290822.0,123919.0,154862.0,72128.0,43380.0,53388.0,23931.0
1.0,44.0,67.0,199.0,848780.0,146761.0,16337.0,25719.0,8234.0,10857.0,19080.0,2158.0
1.0,35.0,44.0,-136.0,1174934.0,1286184.0,90783.0,61659.0,170191.0,24642.0,10610.0,12699.0
0.0,60.0,75.0,70.0,11115.0,12548.0,3700.0,13304.0,4967.0,8858.0,5820.0,4774.0
1.0,1.0,44.0,115.0,1567988.0,784887.0,208468.0,48026.0,12303.0,53191.0,37236.0,6608.0
1.0,23.0,50.0,80.0,175427.0,368603.0,231049.0,45065.0,32978.0,33341.0,24246.0,16431.0
0.0,0.0,0.0,2047.0,487038.0,140221.0,11476.0,14969.0,39585.0,229345.0,179281.0,32680.0
0.0,0.0,0.0,-62.0,3062011.0,398596.0,97295.0,67109.0,46059.0,99057.0,45439.0,4818.0
0.0,53.0,66.0,203.0,718407.0,207477.0,30227.0,32537.0,21825.0,55099.0,20075.0,12644.0
0.0,0.0,0.0,-1886.0,488771.0,19357.0,23240.0,76085.0,34327.0,28665.0,19760.0,25035.0
1.0,20.0,75.0,-117.0,889900.0,389150.0,106546.0,85252.0,13607.0,23841.0,19117.0,3148.0
1.0,50.0,48.0,-65.0,1341243.0,59391.0,98755.0,29413.0,41707.0,36884.0,83020.0,20598.0
1.0,75.0,43.0,-42.0,553527.0,110851.0,14488.0,1255.0,28214.0,16303.0,5051.0,4216.0
0.0,67.0,74.0,-14.0,63453.0,15500.0,2790.0,792.0,614.0,1006.0,684.0,152.0
0.0,60.0,44.0,17.0,419545.0,17334.0,36487.0,13712.0,23700.0,31738.0,41097.0,18624.0
0.0,24.0,66.0,120.0,179074.0,89370.0,31727.0,19458.0,5393.0,6685.0,14193.0,1165.0
1.0,27.0,75.0,-18.0,578448.0,46079.0,12034.0,9693.0,3538.0,5278.0,4477.0,1019.0
0.0,0.0,0.0,2047.0,861990.0,21089.0,12090.0,88296.0,14092.0,23325.0,8837.0,12087.0
0.0,38.0,37.0,-37.0,199054.0,51105.0,9230.0,9072.0,1094.0,41317.0,1700.0,444.0
1.0,40.0,16.0,69.0,504460.0,65620.0,3320.0,9697.0,13193.0,29498.0,8727.0,3100.0
1.0,41.0,66.0,23.0,351996.0,40005.0,23963.0,13336.0,17304.0,9439.0,4880.0,1867.0
1.0,50.0,78.0,66.0,1294084.0,282376.0,97464.0,122965.0,87029.0,17464.0,11060.0,6417.0
0.0,47.0,56.0,109.0,131754.0,138800.0,11186.0,24604.0,25878.0,11733.0,25249.0,7921.0
1.0,38.0,54.0,39.0,204421.0,161723.0,49347.0,57989.0,10270.0,46421.0,25139.0,26961.0
0.0,43.0,53.0,36.0,49191.0,29501.0,5254.0,2674.0,2024.0,3135.0,1463.0,249.0
1.0,37.0,50.0,-7.0,1613468.0,345947.0,79324.0,19723.0,40540.0,28244.0,12369.0,6632.0
1.0,14.0,74.0,-211.0,907393.0,42245.0,50539.0,32275.0,21464.0,9221.0,12861.0,4066.0
1.0,0.0,0.0,-2048.0,1147546.0,503110.0,141722.0,173371.0,83941.0,139279.0,60291.0,92826.0
0.0,74.0,50.0,-115.0,74764.0,16830.0,7323.0,3010.0,977.0,5111.0,2718.0,239.0
1.0,26.0,75.0,-114.0,455882.0,404017.0,299316.0,122382.0,117402.0,57296.0,75600.0,61860.0
0.0,43.0,43.0,38.0,539017.0,520466.0,48659.0,24051.0,18712.0,43322.0,46598.0,23760.0
1.0,27.0,51.0,214.0,224121.0,42306.0,46284.0,17360.0,7603.0,8098.0,4124.0,1909.0
0.0,26.0,60.0,93.0,196431.0,34821.0,9441.0,5427.0,15546.0,1589.0,411.0,738.0
1.0,30.0,47.0,192.0,2240984.0,685735.0,180412.0,21886.0,26213.0,50408.0,29425.0,15002.0
0.0,64.0,29.0,-49.0,1164555.0,1184366.0,50014.0,124208.0,10634.0,445383.0,22133.0,4482.0
1.0,40.0,51.0,170.0,243163.0,117066.0,8933.0,5728.0,8312.0,6709.0,2477.0,1572.0
0.0,67.0,54.0,104.0,1343198.0,52780.0,24467.0,14548.0,12691.0,11413.0,7091.0,3949.0
0.0,50.0,77.0,10.0,17572.0,14756.0,4042.0,9974.0,6650.0,7821.0,5592.0,3725.0
0.0,35.0,51.0,167.0,97422.0,22943.0,5284.0,11987.0,3285.0,4764.0,1755.0,529.0
1.0,16.0,30.0,-27.0,812158.0,182136.0,31950.0,16810.0,18037.0,24209.0,44127.0,7983.0
1.0,38.0,37.0,88.0,420650.0,77424.0,33428.0,55494.0,23142.0,68263.0,32039.0,13031.0
0.0,69.0,20.0,-7.0,971265.0,143008.0,40532.0,27792.0,48327.0,98324.0,23788.0,22025.0
1.0,40.0,50.0,825.0,149188.0,72142.0,44631.0,11896.0,28753.0,14133.0,18655.0,14116.0
0.0,54.0,56.0,12.0,64726.0,146451.0,51003.0,58915.0,108949.0,27347.0,29001.0,16171.0
1.0,38.0,66.0,153.0,744174.0,375093.0,16720.0,71638.0,23200.0,14263.0,8389.0,10034.0
0.0,34.0,60.0,-55.0,1211212.0,275203.0,63314.0,36360.0,32021.0,87852.0,41376.0,5650.0
0.0,0.0,0.0,-2048.0,917084.0,242872.0,16628.0,105914.0,71801.0,231522.0,180795.0,77168.0
1.0,54.0,75.0,8.0,1571220.0,31311.0,169470.0,62311.0,18435.0,33937.0,44726.0,29457.0
1.0,70.0,63.0,-83.0,1027579.0,112513.0,51135.0,46646.0,52228.0,33209.0,6047.0,6784.0
0.0,0.0,0.0,884.0,93465.0,20832.0,2750.0,3054.0,1934.0,8351.0,2291.0,1031.0
0.0,54.0,44.0,-9.0,767904.0,284605.0,48066.0,31419.0,23808.0,18269.0,34031.0,8952.0
0.0,24.0,57.0,300.0,2975901.0,558627.0,23360.0,96256.0,24542.0,47217.0,78422.0,5786.0
1.0,30.0,78.0,85.0,1827581.0,169756.0,556251.0,138551.0,51900.0,81716.0,105580.0,67511.0
0.0,51.0,54.0,-69.0,1052079.0,31938.0,10312.0,18857.0,6321.0,7169.0,14253.0,482.0
1.0,63.0,51.0,760.0,5391.0,17083.0,10764.0,13391.0,4662.0,13852.0,10841.0,2696.0
1.0,10.0,29.0,36.0,887036.0,34964.0,30004.0,5327.0,6956.0,2631.0,2382.0,1621.0
0.0,48.0,41.0,-49.0,194471.0,108100.0,26182.0,1095.0,8201.0,15486.0,9481.0,1699.0
1.0,48.0,69.0,84.0,1041157.0,499553.0,235084.0,67251.0,163821.0,107596.0,197331.0,23575.0
0.0,77.0,47.0,118.0,110828.0,150159.0,7157.0,6944.0,34830.0,20592.0,7004.0,6007.0
1.0,29.0,51.0,-57.0,546129.0,213609.0,22223.0,32258.0,13349.0,37319.0,40141.0,23548.0
0.0,0.0,0.0,21.0,1338272.0,1620826.0,262631.0,39859.0,21015.0,82132.0,29660.0,2942.0
0.0,56.0,51.0,36.0,293504.0,83567.0,12707.0,57402.0,21443.0,11351.0,9100.0,3653.0
1.0,63.0,74.0,-55.0,940097.0,51526.0,60359.0,30677.0,30649.0,52615.0,7395.0,5101.0
0.0,17.0,78.0,22.0,6871.0,11897.0,9652.0,4055.0,2848.0,3867.0,1808.0,1246.0
1.0,57.0,74.0,-775.0,1425228.0,52842.0,36753.0,22380.0,21022.0,16325.0,26398.0,11471.0
0.0,74.0,67.0,11.0,17640.0,7967.0,645.0,3858.0,2258.0,5284.0,2950.0,1303.0
0.0,80.0,56.0,55.0,2893.0,9723.0,7557.0,1693.0,3797.0,11986.0,3396.0,7260.0
1.0,43.0,37.0,72.0,112678.0,129772.0,70156.0,29853.0,18463.0,23236.0,2913.0,4605.0
1.0,40.0,50.0,-73.0,2206739.0,61937.0,53131.0,14091.0,12065.0,6092.0,5106.0,2520.0
1.0,61.0,48.0,232.0,1370872.0,371565.0,129132.0,13116.0,71417.0,41732.0,16749.0,18771.0
0.0,51.0,61.0,59.0,302754.0,127289.0,28442.0,4378.0,8422.0,6755.0,3406.0,3698.0
1.0,37.0,44.0,131.0,158810.0,144781.0,1478.0,24568.0,17937.0,21188.0,27056.0,22005.0
1.0,27.0,14.0,-43.0,1075353.0,620970.0,170407.0,38499.0,102632.0,95926.0,84200.0,27957.0
1.0,41.0,41.0,-14.0,1951755.0,365679.0,22304.0,36605.0,37729.0,40776.0,17672.0,16641.0
0.0,38.0,56.0,97.0,39916.0,33609.0,37460.0,21024.0,12906.0,9074.0,11711.0,4601.0
1.0,44.0,70.0,89.0,63133.0,12756.0,12818.0,6149.0,2044.0,6174.0,4615.0,1109.0
1.0,37.0,53.0,-35.0,446942.0,88104.0,11389.0,6620.0,2652.0,15995.0,29199.0,4458.0
0.0,34.0,30.0,-396.0,175103.0,14332.0,19957.0,6601.0,7546.0,9369.0,1827.0,3026.0
0.0,48.0,37.0,105.0,948699.0,110160.0,9360.0,4367.0,5011.0,12852.0,10582.0,1515.0
1.0,0.0,0.0,-2048.0,998393.0,315627.0,29181.0,98223.0,39992.0,160016.0,41048.0,89616.0
1.0,0.0,0.0,341.0,12957.0,64451.0,5631.0,1607.0,13981.0,4226.0,1729.0,1757.0
1.0,53.0,47.0,-41.0,79443.0,37051.0,15892.0,1601.0,12388.0,18788.0,14849.0,6958.0
0.0,34.0,88.0,58.0,2733.0,2946.0,13756.0,3962.0,6120.0,4947.0,2423.0,1375.0
1.0,53.0,50.0,144.0,1501530.0,197683.0,34674.0,25863.0,19524.0,33809.0,11435.0,11573.0
0.0,69.0,66.0,108.0,139351.0,17507.0,6721.0,3557.0,5899.0,4179.0,2208.0,1567.0
1.0,51.0,41.0,11.0,1071485.0,180000.0,26390.0,14493.0,8695.0,75667.0,35687.0,21219.0
1.0,34.0,57.0,18.0,1136743.0,75230.0,58180.0,4166.0,28324.0,13465.0,23144.0,5618.0
0.0,27.0,34.0,-129.0,318767.0,443254.0,132540.0,96731.0,76306.0,32850.0,32928.0,4595.0
0.0,47.0,67.0,32.0,5380.0,10316.0,3894.0,10375.0,7883.0,4764.0,2339.0,2488.0
0.0,30.0,75.0,37.0,5885.0,15872.0,9684.0,7514.0,5712.0,7814.0,3108.0,1055.0
1.0,54.0,60.0,45.0,102473.0,45035.0,16813.0,298.0,6365.0,3351.0,2372.0,717.0
0.0,57.0,77.0,36.0,572452.0,146265.0,38773.0,30627.0,38363.0,25126.0,22053.0,11676.0
0.0,50.0,56.0,265.0,1066544.0,582559.0,75806.0,121219.0,13933.0,92312.0,50912.0,6538.0
0.0,77.0,54.0,58.0,420076.0,16335.0,30047.0,8515.0,13893.0,14664.0,19767.0,8728.0
1.0,30.0,48.0,8.0,971614.0,702019.0,87806.0,28928.0,29096.0,20352.0,10097.0,9122.0
1.0,53.0,70.0,64.0,2596132.0,101684.0,41964.0,22628.0,70427.0,5661.0,3817.0,2102.0
1.0,43.0,53.0,26.0,395453.0,246701.0,132612.0,7892.0,8427.0,14216.0,18403.0,14803.0
1.0,80.0,54.0,145.0,1225047.0,381969.0,70027.0,86056.0,49838.0,67286.0,33274.0,18052.0
1.0,48.0,47.0,57.0,1101152.0,335428.0,25014.0,41785.0,83374.0,49309.0,84845.0,11726.0
1.0,48.0,47.0,-3.0,2308580.0,328402.0,41319.0,32432.0,15016.0,25942.0,8008.0,12789.0
0.0,81.0,44.0,121.0,11707.0,20096.0,10694.0,9040.0,29097.0,36080.0,31302.0,17235.0
0.0,66.0,57.0,34.0,16572.0,16787.0,3489.0,8584.0,4116.0,5213.0,2173.0,1405.0
1.0,35.0,57.0,19.0,340801.0,19486.0,5525.0,3404.0,1742.0,3154.0,2732.0,1546.0
1.0,40.0,81.0,70.0,709085.0,101682.0,41424.0,25708.0,8024.0,7463.0,5659.0,2115.0
0.0,0.0,0.0,-2048.0,15708.0,20219.0,5028.0,8950.0,7565.0,85992.0,86688.0,40670.0
1.0,0.0,0.0,-1684.0,53165.0,90667.0,2005.0,8491.0,3899.0,6792.0,3614.0,3879.0
1.0,23.0,34.0,-59.0,47419.0,59123.0,9285.0,1385.0,4554.0,4598.0,941.0,746.0
0.0,66.0,56.0,48.0,406062.0,148964.0,16442.0,51133.0,22217.0,21932.0,5932.0,3470.0
0.0,57.0,29.0,10.0,951897.0,56677.0,9551.0,5597.0,10246.0,7107.0,12545.0,9578.0
1.0,1.0,37.0,-865.0,1842936.0,310352.0,27221.0,70032.0,125419.0,60731.0,48521.0,27745.0
1.0,1.0,37.0,-99.0,2103615.0,830890.0,94323.0,33832.0,18161.0,71657.0,181573.0,25050.0
0.0,54.0,53.0,96.0,2096672.0,209187.0,119137.0,71038.0,24857.0,56326.0,29832.0,10691.0
1.0,35.0,47.0,42.0,394510.0,246396.0,38670.0,23220.0,19917.0,25123.0,16572.0,20962.0
1.0,51.0,69.0,530.0,146312.0,873917.0,119248.0,149113.0,97800.0,56622.0,34083.0,28505.0
0.0,64.0,44.0,73.0,129704.0,14029.0,300.0,1719.0,2154.0,4036.0,1464.0,221.0
0.0,21.0,50.0,-24.0,258761.0,33243.0,2168.0,3051.0,1310.0,1407.0,4565.0,183.0
1.0,0.0,0.0,617.0,40915.0,47895.0,6337.0,4873.0,15358.0,2440.0,2063.0,3137.0
0.0,67.0,75.0,-13.0,785756.0,88584.0,163724.0,139589.0,18146.0,31140.0,30529.0,5917.0
0.0,0.0,0.0,-2048.0,162573.0,26331.0,10373.0,24786.0,19806.0,76529.0,100748.0,20745.0
1.0,54.0,88.0,8.0,656123.0,162401.0,131932.0,12387.0,10183.0,14269.0,5320.0,4008.0
1.0,21.0,1.0,147.0,2372780.0,851535.0,62544.0,6557.0,39678.0,50861.0,29686.0,34090.0
